id,is_page_break,position
704997,f,5
705003,f,
731684,f,
731687,f,
829848,f,
731690,f,
723073,f,
705012,f,4
695348,f,
695350,f,
685416,f,1
685417,f,2
879688,f,
678870,f,
678871,f,
678872,f,
678873,f,
678874,f,
678875,f,
678876,f,
740609,f,
650724,f,
375942,f,
779910,f,
731727,f,
714507,f,
685556,f,
705034,f,
705036,f,
705042,f,
705043,f,
705044,f,
678877,f,
678878,f,
678880,f,
678881,f,
678882,f,
678886,f,1
678887,f,2
678888,f,3
678889,f,4
678890,f,5
678893,f,10
678894,f,20
678895,f,100
678896,f,110
678897,f,120
678900,f,1.0
678901,f,100
723095,f,
723103,f,
723111,f,
723120,f,
723126,f,
731754,f,
731757,f,
731763,f,
375944,f,
829929,f,
678902,f,110
740648,f,
678903,f,120
678907,f,
678908,f,
678909,f,
678917,f,
678919,f,
678920,f,
678921,f,
678922,f,
678923,f,
678924,f,
678942,f,
714532,f,
714533,f,
705060,f,5
705077,f,
697531,f,7
705078,f,
705079,f,
695396,f,
695408,f,
685576,f,1
685593,f,
678943,f,
678944,f,
678988,f,
678945,f,
678949,f,
678950,f,
678967,f,
678969,f,
678970,f,
678971,f,
678972,f,
678973,f,
678974,f,
678975,f,
678976,f,
678984,f,
678985,f,
731783,f,
731786,f,
731789,f,
731797,f,
731798,f,
731799,f,
723143,f,
723194,f,
723200,f,
723201,f,
723206,f,
714557,f,
698033,f,
714559,f,
685622,f,
695435,f,
695436,f,
695437,f,
695439,f,
695440,f,
695441,f,
695442,f,
695443,f,
695447,f,
695473,f,
695474,f,
695475,f,
695476,f,
705080,f,
705081,f,
705082,f,
705083,f,
705086,f,
705087,f,
705088,f,
705089,f,
705090,f,
705095,f,
705096,f,
705099,f,
705100,f,
705101,f,
678993,f,
678994,f,
678995,f,
678996,f,
678997,f,
678998,f,
678999,f,
679002,f,
679006,f,
679007,f,
679008,f,3
679009,f,4
679010,f,5
679011,f,6
679012,f,7
679016,f,
679019,f,
502948,f,
520499,f,
714585,f,
731812,f,
731817,f,
731819,f,
731822,f,
723209,f,
685654,f,
685677,f,
679051,f,
685678,f,
685656,f,
705102,f,
520500,f,
705104,f,
705105,f,
705113,f,
705118,f,
705120,f,
705121,f,
705122,f,
705125,f,
705128,f,
705131,f,
679026,f,
679027,f,
679028,f,
679029,f,
679030,f,
695477,f,
695478,f,
695479,f,
893572,f,
695487,f,
836182,f,
836183,f,
836185,f,
695560,f,
695562,f,
695566,f,
714612,f,
503905,f,
723265,f,
723272,f,
723273,f,
685717,f,
815433,f,
679050,f,
679052,f,
679053,f,
679054,f,
521505,f,
679070,f,
679071,f,
679043,f,
679044,f,
731859,f,
731864,f,
731866,f,
695571,f,
695573,f,
695576,f,
705134,f,
705140,f,
705143,f,
705147,f,
705148,f,
705149,f,
705153,f,
705154,f,
705155,f,
705157,f,
705158,f,
705159,f,
705160,f,
740820,f,
714667,f,
723300,f,9
723315,f,
731906,f,
731908,f,
679639,f,
679640,f,
705169,f,
679075,f,
699120,f,Pos. 1.0 + 1.5
679076,f,
679077,f,
679092,f,
679093,f,
679094,f,
679098,f,
679104,f,
679123,f,
679128,f,
714679,f,7
705161,f,
705162,f,
705163,f,
705164,f,
705165,f,
705173,f,1.0 + 3.0+4.0+5.0+6.0
705174,f,7.0
705175,f,
705176,f,2.0
705177,f,
705179,f,
705181,f,
705182,f,
705183,f,
685723,f,
685724,f,
685733,f,
685729,f,
685730,f,
723330,f,
723331,f,
723332,f,
723345,f,
723348,f,
723334,f,
723335,f,
836187,f,
723337,f,
723338,f,
723341,f,
723343,f,
723344,f,
740866,f,
740869,f,
740888,f,
695601,f,
695606,f,
695609,f,
695714,f,
723350,f,
723351,f,
723353,f,
893573,f,
723376,f,
723354,f,
723355,f,
679132,f,
836188,f,
679154,f,
836177,f,
705184,f,
705185,f,
705186,f,
705187,f,
705188,f,
705189,f,
705191,f,
705192,f,
705193,f,
705195,f,20.0
705196,f,20.0
705197,f,
705205,f,200
714715,f,1
714716,f,
714717,f,
731964,f,
732020,f,
685753,f,
685752,f,
685760,f,
685761,f,
685763,f,
685765,f,
685767,f,
695716,f,
695717,f,
695718,f,
695746,f,
695722,f,1.0
695723,f,100
695724,f,110
695725,f,120
695748,f,
695762,f,
679177,f,2
679178,f,2.1
679189,f,
679190,f,
679180,f,3
679181,f,4
679182,f,5
679183,f,6
836184,f,
679184,f,7
679185,f,8
679186,f,9
723384,f,
705206,f,
705207,f,
705208,f,
705209,f,
705210,f,201 - 204
705211,f,
705212,f,
705213,f,
714757,f,
705214,f,
705215,f,300 / 301
705216,f,
705219,f,
732108,f,
732025,f,
679202,f,2
679203,f,2.1
679205,f,3
679206,f,4
679207,f,5
679208,f,6
679209,f,7
679210,f,8
679211,f,9
714755,f,
714756,f,
714741,f,3
741011,f,
741052,f,
705240,f,
705236,f,
679641,f,
705237,f,
723425,f,10
685808,f,
685818,f,
685819,f,
685820,f,
685821,f,
685822,f,
685801,f,
695764,f,
679643,f,
695766,f,
695768,f,
836186,f,
695770,f,
695772,f,
695774,f,
695776,f,
714778,f,
714779,f,
714780,f,
714784,f,
714785,f,
732156,f,
679220,f,
815434,f,
705255,f,
705261,f,
705266,f,
836189,f,
695779,f,
695781,f,
695783,f,
695785,f,
695787,f,
695793,f,
695795,f,
695797,f,
695799,f,
685847,f,
679322,f,
685849,f,V1
685862,f,
685863,f,
714786,f,
877288,f,
714811,f,
714819,f,
714820,f,
714831,f,
714807,f,
705275,f,
705277,f,
705278,f,
705289,f,
705291,f,
705281,f,
705284,f,
705302,f,
679323,f,
725515,f,
695801,f,
695803,f,
724839,f,
695805,f,
695807,f,
695810,f,
695812,f,
695814,f,
695816,f,
695818,f,
695823,f,
723548,f,
741156,f,
741162,f,
741164,f,
741168,f,
679324,f,
679325,f,
695829,f,4
869720,f,
695830,f,5
705313,f,
705314,f,
705307,f,2
705326,f,
705327,f,
714846,f,
714845,f,
714854,f,
714866,f,
714862,f,
714863,f,
714881,f,
723587,f,
723588,f,
723589,f,
723590,f,
723591,f,
723593,f,
723568,f,2
741206,f,
732275,f,
685917,f,
685919,f,
695853,f,
695854,f,
695856,f,1.0
695857,f,1.1
695858,f,1.2
695860,f,2.0
695861,f,2.1
695863,f,3.0
695864,f,3.1
695866,f,4.0
695848,f,
679344,f,
705339,f,
705350,f,
705356,f,
723610,f,2
723597,f,
723616,f,
723617,f,
723598,f,
723618,f,
723619,f,
723623,f,
723625,f,
714890,f,
714891,f,
714885,f,
714895,f,
714904,f,
714905,f,
714906,f,
714907,f,
714900,f,
714908,f,
686068,f,
732335,f,
679354,f,
679356,f,
741275,f,
741276,f,
741300,f,
741303,f,
695879,f,
695867,f,4.1
695880,f,
695868,f,4.2
695881,f,
695870,f,5
695871,f,6
695872,f,7
695873,f,7.1
695874,f,8
695875,f,9
695876,f,10
695884,f,1.0
695886,f,100.0
695887,f,110.0
695889,f,1.0
705380,f,
679367,f,
679482,f,
686078,f,
723631,f,
723640,f,
723632,f,
723634,f,
723642,f,
723659,f,
723652,f,
723653,f,
723654,f,
723655,f,
723666,f,
714915,f,
714997,f,
705436,f,
705440,f,
705441,f,
705443,f,
705444,f,
705445,f,
705446,f,
705450,f,
705451,f,
705452,f,
695890,f,100.0
695906,f,
869721,f,
741390,f,
723677,f,Pos. 1
723678,f,
723679,f,Pos.2
723680,f,
723681,f,
723682,f,
723685,f,
723686,f,
723687,f,
679644,f,
723694,f,
725518,f,
723695,f,
695932,f,
695933,f,
696146,f,
696147,f,
696148,f,
907734,f,
696152,f,2.0
696153,f,4.0
696154,f,
696155,f,
696156,f,8.0
696158,f,
696159,f,
696160,f,
705462,f,
705463,f,
705491,f,
866286,f,
679536,f,
689246,f,
679539,f,
679542,f,
679622,f,
836190,f,
679625,f,
804225,f,
715007,f,
715043,f,
732381,f,
723697,f,
723698,f,
723699,f,
723700,f,
723704,f,
723705,f,
723708,f,
723709,f,
723710,f,
723728,f,
696161,f,
696184,f,
696187,f,
804226,f,
696188,f,
696190,f,
696192,f,
696194,f,
696211,f,
696212,f,
696213,f,
696215,f,
696216,f,
741461,f,
741462,f,
741463,f,
741464,f,
741471,f,
679635,f,2.0
679636,f,3.0
679637,f,4.0
679638,f,
723821,f,
723822,f,
723823,f,
723826,f,
723827,f,
723828,f,
723831,f,
723832,f,
723833,f,
723835,f,
723836,f,
705492,f,
705498,f,
705503,f,
705508,f,
705513,f,
686510,f,
741496,f,
584087,f,
375945,f,
474768,f,
907735,f,
723837,f,
723838,f,
723839,f,
723841,f,
723843,f,
723844,f,
723845,f,
723846,f,
723858,f,
723847,f,
696217,f,
696218,f,
696219,f,
696220,f,
696222,f,
696223,f,
696224,f,
696225,f,
696226,f,
696227,f,
696228,f,
696230,f,
696232,f,
696236,f,2.0
696237,f,2.1
696238,f,2.2
723915,f,
723916,f,
723918,f,
723919,f,
723921,f,
723923,f,
723924,f,
723925,f,
723935,f,
723861,f,
705518,f,
705529,f,
705540,f,
705515,f,
696277,f,6.0
696278,f,6.2
696279,f,6.1
696280,f,6.3
696281,f,
696283,f,
696284,f,
696285,f,
696286,f,
696273,f,
696289,f,
679660,f,
679663,f,
836191,f,
697627,f,
724835,f,
679675,f,2
679676,f,2.1
679678,f,3
679679,f,4
679680,f,5
705643,f,
705645,f,
705653,f,
815435,f,
741550,f,
741556,f,
741558,f,
705662,f,
705667,f,
715434,f,
715055,f,
715056,f,
715057,f,
715058,f,
715059,f,
732454,f,
732482,f,
732483,f,
732484,f,
679681,f,6
679682,f,7
679683,f,8
679684,f,9
732502,f,
715483,f,
679688,f,2
679689,f,2.1
679691,f,3
679692,f,4
679693,f,5
679694,f,7
679695,f,8
679696,f,9
679712,f,
696310,f,
696339,f,
696340,f,
696314,f,
696341,f,
732492,f,4
732499,f,
732500,f,
732501,f,
705726,f,
705722,f,
705731,f,
705734,f,
705757,f,
686742,f,
723939,f,
724126,f,
724129,f,
724134,f,Pos. 1
724135,f,
724137,f,Pos. 2
724138,f,
724139,f,
724140,f,
715593,f,
715568,f,
679733,f,
724168,f,
679734,f,
732518,f,8
732521,f,
696414,f,
696415,f,
696419,f,
696420,f,
696424,f,1.0
696425,f,100
696426,f,110
696427,f,120
696428,f,130
696429,f,131
696430,f,140
705762,f,
705767,f,
705768,f,
705830,f,1
705831,f,2
715601,f,
715599,f,
715609,f,
724143,f,Pos. 1
767226,f,
724146,f,Pos. 2
724147,f,
724149,f,
724151,f,
724152,f,
724153,f,
724160,f,
724164,f,
724165,f,
724167,f,
679769,f,
679771,f,
679772,f,
679773,f,
679774,f,
679775,f,
696434,f,
836192,f,
696454,f,
696455,f,
696457,f,
696458,f,
696459,f,
696460,f,
696461,f,
696462,f,
732554,f,
732563,f,1
732564,f,
724170,f,
724171,f,
724174,f,
724175,f,
874581,f,
724178,f,
724179,f,
724180,f,
724181,f,
724182,f,
724183,f,
724184,f,
724185,f,
724186,f,
724187,f,
741622,f,
376209,f,
880993,f,
705832,f,
705833,f,4
705849,f,
705850,f,
494224,f,
879063,f,
705851,f,
705864,f,
705865,f,
705866,f,
696463,f,
696482,f,
696483,f,
696484,f,
696467,f,
696495,f,
696496,f,
696497,f,
696498,f,
679783,f,
724188,f,
724189,f,
724193,f,
724195,f,
724208,f,1.0
724209,f,2.0
724358,f,200
724200,f,
724202,f,
724435,f,
724436,f,
724437,f,
732604,f,POS. 8
686843,f,
732624,f,
474770,f,
686846,f,
686853,f,
686856,f,
715651,f,
715644,f,
874582,f,
715678,f,3.0
715679,f,3.5
715680,f,110
705921,f,1.0
705922,f,1.0
705923,f,2.0
705924,f,2.0
705926,f,100
679804,f,
679805,f,
696541,f,
696544,f,
696550,f,
686881,f,
715745,f,
715681,f,152
715682,f,160
715683,f,170
715689,f,
715690,f,
715691,f,
715692,f,
715694,f,
715695,f,
715697,f,
715698,f,
715753,f,
715756,f,Pos. 6.0
715757,f,Pos. 6.1
724472,f,
724475,f,
705927,f,110
705928,f,120
705929,f,130
705930,f,140
705935,f,
732633,f,
732639,f,
732642,f,
732645,f,
732646,f,
732632,f,
679843,f,
679844,f,
679845,f,
679846,f,
823207,f,
686937,f,
686939,f,
686941,f,
686944,f,
686945,f,
686946,f,
686950,f,
739479,f,
686951,f,
696629,f,
715775,f,
715778,f,
715759,f,7.0
715760,f,7.1
715779,f,
715761,f,
715763,f,
715764,f,
715765,f,
715766,f,
715771,f,
715782,f,
732652,f,
732655,f,
732658,f,
732654,f,
739480,f,
732657,f,
732807,f,1.0/2.0
741724,f,
741727,f,
724533,f,
724539,f,Pos. 1.0 + 1.5
724540,f,Pos. 1.0 + 1.5
724541,f,Pos. 2.0
724542,f,Pos. 3.0
724543,f,
724544,f,
724546,f,
724548,f,
724550,f,
724551,f,
706090,f,
686953,f,
893574,f,
686954,f,
686955,f,
686956,f,
686957,f,
686966,f,
686958,f,
686959,f,
686960,f,
715788,f,
689871,f,
715798,f,
715811,f,
715812,f,
715813,f,
715816,f,
715820,f,
715821,f,
715823,f,
715824,f,
715825,f,
715826,f,
732808,f,1.1
718143,f,
732809,f,2.1
732810,f,1.2/2.2
732811,f,1.3/2.3
732812,f,1.4 / 2.4
732813,f,3.0
732814,f,3.1
732815,f,3.2
732816,f,4.0
732817,f,4.1
732818,f,4.2
732819,f,5.0
732820,f,5.1
732821,f,5.2
815464,f,
679906,f,1.0 / 3.0
679907,f,
679908,f,
686975,f,4
686985,f,
686984,f,
724552,f,
724553,f,
724578,f,
724580,f,
724581,f,
724583,f,
724584,f,
741728,f,
741732,f,
741797,f,
706318,f,
706326,f,
696787,f,
696791,f,
732822,f,6.0
732823,f,6.1
732824,f,6.2
732825,f,7.0
732826,f,7.1
732827,f,7.2
732828,f,8.0
732829,f,8.1
732830,f,8.2
732831,f,110
732832,f,111
732833,f,130
732834,f,140
732835,f,150
732836,f,152
679909,f,
679910,f,
679911,f,
715842,f,
679912,f,2.0
679913,f,
679914,f,4.0
679915,f,
679916,f,
679925,f,
679926,f,
739481,f,
679927,f,
679928,f,
679929,f,
679930,f,
679931,f,
679932,f,
679933,f,
679934,f,
715827,f,
715838,f,1.0
715839,f,1.1
715841,f,
715847,f,
715854,f,
715855,f,
715857,f,
715858,f,
715859,f,
715860,f,
736363,f,
687017,f,1
741876,f,
741909,f,1.0
741910,f,1.1
741912,f,2.0
741913,f,2.1
741914,f,2.2
706396,f,
741915,f,100
741919,f,200
724592,f,
724593,f,
724603,f,
724610,f,
724611,f,
724613,f,
724614,f,
724615,f,
724616,f,
724590,f,
732837,f,160
732838,f,160
732839,f,170
732840,f,180
732900,f,1.0
732901,f,
732902,f,
732907,f,
732920,f,
732910,f,
732913,f,
732915,f,
733035,f,
687024,f,
687028,f,
687029,f,
679941,f,
679946,f,
706371,f,
706374,f,
706395,f,
706398,f,
706399,f,
706400,f,
706401,f,
715874,f,
715876,f,
715877,f,
715878,f,
715889,f,
715890,f,
715893,f,
715894,f,
715865,f,
742004,f,1.0
742005,f,1.1
742007,f,2.0
724635,f,1.0
742008,f,2.1
742010,f,100
742011,f,110
742013,f,130
742014,f,200
742015,f,210
742085,f,Pos. 3.0
742086,f,Pos. 3.0
742087,f,Pos. 4.0
742088,f,Pos. 5.0
742090,f,Pos. 40.0
706402,f,
706403,f,
706404,f,
706436,f,
706437,f,
706438,f,
706439,f,
706734,f,
724636,f,2.0
724637,f,
724639,f,3.0
724640,f,
724641,f,
724642,f,4.0
724643,f,4.1
736367,f,
724644,f,4.2
724646,f,6.0
724647,f,6.1
724648,f,
724649,f,
724650,f,7.0
696867,f,
584085,f,
521537,f,
687070,f,
687077,f,
687081,f,
687072,f,
733036,f,
733037,f,
733038,f,
733039,f,
733040,f,
733046,f,
468626,f,
478660,f,
733047,f,
733048,f,
733051,f,
733052,f,
733053,f,
733054,f,
733055,f,
733056,f,
733057,f,
733058,f,
733060,f,
733061,f,
715910,f,
715913,f,
715921,f,
715922,f,
715923,f,
715924,f,
715925,f,
715926,f,
715927,f,
715934,f,
715935,f,
715936,f,
715938,f,
715939,f,
742092,f,Pos. 43.0
742094,f,
742096,f,
742098,f,
742100,f,
742101,f,
742102,f,
742104,f,
742105,f,
742113,f,
742123,f,
736368,f,
742134,f,Pos. 1.0 + 1.5
742138,f,
742140,f,
742142,f,
742144,f,
706881,f,
706886,f,
696899,f,
724651,f,7.1
724652,f,7.2
724654,f,8.0
724655,f,9.0
724656,f,10.0
724657,f,
724659,f,
724661,f,
736358,f,
879690,f,
856483,f,
468853,f,
724662,f,
724663,f,
724664,f,
718140,f,
724674,f,1.0+2.0
724675,f,1.1
724677,f,
724678,f,
687097,f,
733062,f,
733063,f,
733081,f,
733082,f,
733083,f,
733084,f,
733085,f,
733086,f,
733087,f,
733105,f,
733106,f,
733107,f,
733108,f,
733335,f,1.0/2.0
715941,f,
715942,f,
715943,f,
715945,f,
715946,f,
715948,f,
715949,f,
715950,f,
715952,f,
715953,f,
715955,f,
715956,f,
715960,f,
834353,f,
834354,f,
750092,f,
750099,f,
750103,f,2
750319,f,
750532,f,1.0
750537,f,
750541,f,
533138,f,
706966,f,
706972,f,
706977,f,
706982,f,
742145,f,
742146,f,
742147,f,
742152,f,Pos. 3.0
742154,f,Pos. 5.0
742155,f,Pos. 8.0
736360,f,
742156,f,Pos. 9.0
742157,f,Pos. 9.0
742159,f,Pos. 10.0
742162,f,
742163,f,
742168,f,
742169,f,
742170,f,
742171,f,
742172,f,
742173,f,
742175,f,
742176,f,
724679,f,
724681,f,
724682,f,
724683,f,
724707,f,
724708,f,
724709,f,
724710,f,
724712,f,
724714,f,
687157,f,
687160,f,
687165,f,
687182,f,
687176,f,
733341,f,3.0
715963,f,
715964,f,
715965,f,
715967,f,
715968,f,
715970,f,
736361,f,
742214,f,
715971,f,
715972,f,
715973,f,
733336,f,1.1
733337,f,2.1
733338,f,1.2/2.2
733339,f,1.3/2.3
733340,f,1.4 / 2.4
733342,f,3.1
733343,f,3.2
733344,f,4.0
733345,f,4.1
733346,f,4.2
715974,f,
866586,f,
715978,f,
715979,f,
715980,f,
716232,f,
716233,f,
696985,f,
742186,f,
742188,f,
742190,f,Pos. 9.0
742195,f,
742196,f,Pos. 25.0 + 30.0
742198,f,
742203,f,Pos. 3.0
742205,f,Pos. 4.0 + 9.0
742207,f,Pos. 7.0
742209,f,Pos. 15.0
742212,f,
608915,f,
742216,f,
742218,f,
742219,f,
742221,f,
742233,f,
742234,f,
750558,f,
750619,f,
724716,f,
724717,f,
724718,f,
724719,f,
724720,f,
724727,f,Pos. 1
724728,f,1.1
724730,f,
724731,f,
724732,f,
724733,f,
707174,f,
707175,f,
707176,f,
707177,f,
707179,f,
707180,f,
733347,f,5.0
716320,f,
733348,f,5.1
733349,f,5.2
733350,f,6.0
733351,f,6.1
733352,f,6.2
733353,f,7.0
907736,f,
856485,f,
733354,f,7.1
733355,f,7.2
733356,f,8.0
733357,f,8.1
733358,f,8.2
716238,f,
716317,f,
716318,f,
716319,f,
716321,f,
716322,f,
716323,f,
716325,f,
716344,f,
716240,f,
733359,f,110
733360,f,111
869722,f,
733361,f,130
733362,f,140
733363,f,150
733365,f,160
733367,f,170
733368,f,180
733489,f,
733490,f,
733491,f,
697009,f,
494992,f,
828564,f,
687206,f,
707182,f,
707183,f,
707185,f,
707187,f,
584083,f,
843789,f,
707194,f,
742235,f,
742236,f,
742238,f,
742240,f,
650730,f,
666380,f,
666382,f,
666381,f,
742264,f,
742265,f,
742266,f,
687301,f,
687302,f,
687303,f,
869723,f,
650732,f,
687317,f,
687318,f,
687322,f,
687323,f,
687324,f,
687300,f,
750713,f,
878943,f,
878944,f,
843791,f,
716363,f,
843815,f,
843817,f,
836025,f,
716347,f,1a
716348,f,
716349,f,
716350,f,
736350,f,
836026,f,
836027,f,
468886,f,
716366,f,
716351,f,1b / 1c
716352,f,
716353,f,
716354,f,
716355,f,1d
716356,f,
716357,f,
716358,f,
716360,f,
716362,f,
716365,f,
733507,f,
733508,f,
733509,f,
733510,f,
733511,f,
733527,f,1.0/2.0
469129,f,
733528,f,1.1
733529,f,2.1
733502,f,
733505,f,
697045,f,
376207,f,
724809,f,
724810,f,
724811,f,
724812,f,
724814,f,
724816,f,
724818,f,
724819,f,
724820,f,
584081,f,
489306,f,
724821,f,
687329,f,
687330,f,
687348,f,
687349,f,
687350,f,
687352,f,
687331,f,
687353,f,
742278,f,6
742279,f,
742280,f,
733530,f,1.2/2.2
733531,f,1.3/2.3
733532,f,1.4 / 2.4
733533,f,3.0
733534,f,3.1
733535,f,3.2
733536,f,4.0
733537,f,4.1
733538,f,4.2
733539,f,5.0
733540,f,5.1
733541,f,5.2
733542,f,6.0
733543,f,6.1
733544,f,6.2
724822,f,
724826,f,
724827,f,
724828,f,
724829,f,
724831,f,
724833,f,
716367,f,
716368,f,
716381,f,1.0
716382,f,110
716383,f,152
716384,f,162
716388,f,
716389,f,
716371,f,
716394,f,
707261,f,
707264,f,
707265,f,
707266,f,
904027,f,
707328,f,
697127,f,
697128,f,
697136,f,
494990,f,
489309,f,
687354,f,
687355,f,
687356,f,
687361,f,
687364,f,
687369,f,
687380,f,
733545,f,7.0
733546,f,7.1
733547,f,7.2
733548,f,8.0
489338,f,
502468,f,
733549,f,8.1
915540,f,
733550,f,8.2
733551,f,110
733552,f,111
733553,f,130
750814,f,
750832,f,
716395,f,
716398,f,
716399,f,
724848,f,3
742348,f,
742367,f,
742374,f,
742427,f,
742428,f,
733554,f,140
733555,f,150
707389,f,
733556,f,152
733557,f,160
733558,f,160
733559,f,170
733560,f,180
733561,f,181
733602,f,
733638,f,
733639,f,
733641,f,
707339,f,
707340,f,
707342,f,
707344,f,
707345,f,
707346,f,
880994,f,
707388,f,
707390,f,
707391,f,
707392,f,
707970,f,
687492,f,
687493,f,
697146,f,
724870,f,6
724871,f,7
724877,f,
733642,f,
733656,f,
733746,f,Pos. 1.0
836047,f,
733747,f,Pos. 1.1
836049,f,
733748,f,Pos. 1.2
733749,f,Pos. 1.3
733750,f,Pos. 1.5
697180,f,
697184,f,
697337,f,
687491,f,
687494,f,
687473,f,
687479,f,
716728,f,
716729,f,
716731,f,
716735,f,
716764,f,1.0
724897,f,10
893575,f,
724898,f,
707597,f,
707695,f,3.2
707741,f,Pos. 1.0
707742,f,Pos. 2.0
707744,f,
707745,f,
742429,f,
742430,f,
742431,f,
742432,f,
742434,f,
742436,f,
742438,f,
742439,f,
742442,f,
742517,f,1.0
742518,f,2.0
843809,f,
752611,f,
910940,f,
742520,f,4.0
742521,f,4.1
687674,f,
687702,f,
687704,f,
687705,f,
687750,f,
687753,f,
697389,f,
697391,f,
697461,f,
697462,f,
697463,f,
697394,f,
697464,f,
697465,f,
697470,f,
716768,f,
716774,f,
716779,f,
716800,f,
716807,f,
716808,f,
716810,f,
716811,f,
724921,f,6
733751,f,Pos. 1.6
733753,f,
733754,f,
733756,f,Pos. 10.0
733757,f,Pos. 11.0
733758,f,Pos. 12.0
733765,f,
733759,f,Pos. 13.0
733760,f,
733762,f,
733770,f,
733771,f,
733772,f,
733767,f,
733776,f,
707746,f,
707753,f,
742542,f,
742543,f,
707754,f,
707777,f,1.0
707750,f,
724940,f,
718144,f,
724933,f,18
742523,f,
742526,f,
742527,f,
742528,f,
742529,f,
742530,f,
742531,f,
742532,f,
742541,f,
742544,f,
742545,f,
742546,f,
742547,f,
751129,f,1.0
751132,f,
751134,f,
751505,f,
751511,f,
751069,f,
716812,f,
907737,f,
716813,f,
716814,f,
716840,f,
716852,f,
687766,f,
687769,f,
687781,f,
697475,f,
697484,f,
697487,f,
697490,f,
697492,f,
697496,f,
697494,f,
697499,f,
697504,f,
697510,f,1.0
724957,f,
834984,f,
724962,f,
724966,f,
724970,f,
724977,f,
724978,f,
725029,f,
725034,f,
725036,f,
707778,f,2.0
707779,f,3.0
707780,f,4.0
707781,f,5.0
707783,f,100
707784,f,110
707785,f,120
707786,f,130
707792,f,
707796,f,
707790,f,
707801,f,
733786,f,
733789,f,
733795,f,
733792,f,
733827,f,
718145,f,
742549,f,
742550,f,
742552,f,
742554,f,
742556,f,
742560,f,
742562,f,
742564,f,
742566,f,
742567,f,
742568,f,
742627,f,
742628,f,
688199,f,
688200,f,
688202,f,
697527,f,3
688203,f,
688205,f,
688206,f,
688207,f,
688208,f,
716886,f,
716888,f,
716889,f,
716890,f,
716891,f,
716894,f,
716895,f,
843811,f,
716867,f,
725042,f,
725048,f,
725049,f,
725050,f,
725051,f,
725055,f,
751520,f,
751523,f,
751675,f,
751526,f,
751534,f,
840429,f,
751670,f,
751678,f,
751692,f,
751693,f,
751694,f,
707804,f,
707805,f,
707806,f,
707807,f,
707808,f,
707809,f,
707897,f,210.1
834985,f,
733839,f,
733842,f,
733848,f,
733851,f,
733854,f,
733857,f,
697511,f,
697512,f,
697513,f,
697514,f,
697515,f,
697525,f,1
697526,f,2
697532,f,9
697553,f,1.0
697554,f,3.0
697518,f,
742629,f,
742630,f,
742735,f,1.0
742736,f,1.1
742738,f,2.1
742744,f,
742745,f,
742746,f,
742747,f,
742748,f,
742751,f,1.0
742752,f,
742753,f,
742754,f,
742755,f,
742756,f,
742757,f,
688210,f,
688212,f,
688214,f,
688216,f,
688217,f,
688219,f,
688220,f,
876387,f,
716948,f,
716949,f,
716950,f,
716956,f,
716957,f,
716958,f,
834987,f,
707914,f,
707915,f,
707916,f,
707918,f,
707919,f,
707920,f,
707931,f,1.0
707932,f,1.1
876388,f,
865316,f,
689547,f,
707933,f,1.01
707934,f,1.11
707936,f,2.0
725076,f,
725079,f,
725087,f,
725099,f,
751695,f,
751696,f,
751697,f,
751706,f,
751711,f,
751715,f,
751716,f,
751717,f,
751720,f,
751734,f,
751735,f,
751707,f,
733882,f,
733883,f,
733884,f,
733866,f,
733868,f,
733870,f,
733873,f,
688222,f,
688223,f,
688225,f,
688227,f,
688229,f,
650638,f,
688230,f,
688232,f,
688233,f,
688234,f,
735370,f,
688235,f,
688236,f,
697555,f,
697556,f,
697557,f,5.0
697558,f,6.0
697559,f,7.0
697560,f,9.0
697561,f,10.0
697563,f,
697564,f,
697565,f,
697566,f,
697567,f,
697568,f,
716959,f,
716963,f,
716969,f,
716970,f,
716993,f,
716994,f,
716996,f,1.0
716997,f,2.0
716998,f,3.0
717000,f,
717001,f,
742761,f,
742762,f,
742766,f,
742767,f,
489340,f,
489342,f,
725104,f,
725107,f,
734057,f,
734058,f,
734059,f,
734060,f,
734061,f,
734124,f,
734125,f,
734126,f,
734055,f,
688237,f,
688239,f,
688240,f,
834989,f,
688244,f,
688245,f,
688247,f,
688248,f,
688250,f,
688251,f,
688252,f,
688253,f,
688255,f,
707937,f,2.1
707938,f,3.0
707939,f,3.1
707940,f,4.0
707941,f,4.1
907738,f,
707942,f,5.0
707943,f,5.1
707944,f,6.0
707945,f,6.1
717009,f,
707946,f,7.0
707947,f,7.1
697579,f,
697582,f,
697583,f,
697584,f,
751754,f,
751761,f,
751762,f,
751763,f,
751776,f,
751785,f,
869724,f,
856484,f,
707948,f,8.0
707949,f,8.1
717011,f,1.0
707950,f,9.0
707951,f,9.1
707952,f,10.0
707953,f,10.1
707954,f,11.0
707955,f,11.1
707956,f,12.0
707957,f,12.1
869725,f,
843816,f,
707958,f,13.0
707959,f,13.1
717002,f,
717003,f,
717004,f,
717008,f,
717012,f,2.0
717013,f,3.0
717015,f,
717016,f,
717017,f,
717018,f,
688257,f,
688259,f,
834991,f,
688261,f,
688262,f,
688264,f,
688265,f,
688267,f,
688268,f,
688270,f,
734167,f,
734175,f,
734176,f,
734145,f,
707960,f,14.0
707961,f,14.1
707962,f,19.0
707963,f,19.1
707964,f,20.0
707965,f,20.1
707967,f,15.0
707968,f,15.1
707971,f,
725129,f,
725155,f,
725137,f,
725160,f,
725161,f,
836048,f,
